Name,Price,Discount,Rating,Offers,Capacity,Seller Name,Highlights,Services,Description
Seagate One Touch with up to 1030 Mb/s for Windows & Ma...,"₹14,999",45% off,4.2,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 25% off (price inclusive of cashback/coupon)",2 TB,MPDSLERetail,"Portable Hard Drive,Capacity: 2 TB,Connectivity: USB 3.0","3 Years Limited Warranty,Cash on Delivery available,7 Days Service Center Replacement/Repair,GST invoice available",
"ZEBRONICS SSD 256 GB All in One PC's, Desktop, Laptop I...","₹1,875",79% off,3.9,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*","128 GB,256 GB",KTMSOLUTIONS,"Type: SSD,Interface: PCIe NVMe,Form Factor: M.2,Capacity: 256 GB,All in One PC's, Desktop, Laptop","3 Years Carrying into Service Center,Cash on Delivery available,No Returns Applicable","Transform your laptop and desktop performance to next level with Zebronics m.2 NVMe SSD. With PCIe interface this solid state storage device will give you low latency along with fast read and write performance. No moving parts mean better reliability and low power consumption will result in better battery life in laptop. Available in capacities of 128GB and 256GB.




Capacity
256GB

Flash Interface
TLC

Sequential Read Speed
1900MB/s

Sequential Write Speed
1000MB/s

MTBF
2 Million hours

Operating Temperature
30-40°C

Package dimension
12.2 x 1.2 x 7.2 cm

Net Weight
5g"
"ZEBRONICS 2.5 SATA SSD 512 GB Desktop, Laptop, All in O...","₹2,699",79% off,4.1,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*","128 GB,256 GB,512 GB",KTMSOLUTIONS,"Type: SSD,Interface: SATA,Form Factor: 2.5 Inch,Capacity: 512 GB,Desktop, Laptop, All in One PC's","3 Year Brand Warranty,Cash on Delivery available,No Returns Applicable","Faster performance*
Smart
Silent operation
Faster than HDD
Ultra low power consumption
512GB"
"HP S750 SATA 2.5"" SSD, 512 GB Laptop, Desktop Internal ...","₹3,850",70% off,4.3,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",,RcRetailStore,"Type: SSD,Interface: SATA III,Form Factor: 2.5 Inch,Capacity: 512 GB,Laptop, Desktop","Authorized Service Centre,Cash on Delivery available,No Returns Applicable",
"WESTERN DIGITAL WD Blue NVMe SN570 500 GB Laptop, Deskt...","₹3,399",,4.4,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",500 GB,RetailNet,"Type: SSD,Interface: PCIe NVMe,Form Factor: M.2,Capacity: 500 GB,Laptop, Desktop","5 Years Limited Warranty,Cash on Delivery available,No Returns Applicable,GST invoice available",
WD WD Green 2 TB Desktop Internal Solid State Drive (SS...,"₹11,539",55% off,4.2,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 9% off (price inclusive of cashback/coupon)","1 TB,2 TB",MPDSLERetail,"Type: SSD,Interface: SATA III,Form Factor: 2.5 Inch,Capacity: 2 TB,Desktop","Cash on Delivery available,7 Days Service Center Replacement/Repair,GST invoice available",
Lexar NM610 250 GB Laptop Internal Solid State Drive (S...,"₹2,799",44% off,5,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 37% off (price inclusive of cashback/coupon)",,RRretail,"Type: SSD,Interface: SATA III,Form Factor: mSATA,Capacity: 250 GB,Laptop","Cash on Delivery available,No Returns Applicable",
"WD 2.5 240 GB Desktop, Laptop, All in One PC's, Network...","₹2,099",47% off,4.7,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 27% off (price inclusive of cashback/coupon)",,MUDITINFOTECH,"Type: SSD,Interface: SATA,Form Factor: 2.5 Inch,Capacity: 240 GB,Desktop, Laptop, All in One PC's, Network Attached Storage","Cash on Delivery available,7 Days Service Center Replacement/Repair",The WD 240GB Green SSD is a perfect upgrade from your hard disk. Upto 20 times increase in the speec of your PC operation. Comes with 3 years warranty from your nearest service center
ASOSS GROUP BX500 240GB 240 GB All in One PC's Internal...,"₹1,875",62% off,,,,,,,
"Crucial CT2000P3SSD8 2000 GB Desktop, Laptop Internal S...","₹9,933",43% off,4.4,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 43% off (price inclusive of cashback/coupon)","500 GB,1000 GB,2000 GB",MPDSLERetail,"Type: SSD,Interface: PCIe NVMe,Form Factor: M.2,Capacity: 2000 GB,Desktop, Laptop","Cash on Delivery available,No Returns Applicable,GST invoice available",
"Crucial MX500 250 GB Desktop, Laptop Internal Solid Sta...","₹2,699",70% off,4.8,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",,JupiterCompunet,"Type: SSD,Interface: SATA,Form Factor: 2.5 Inch,Capacity: 250 GB,Desktop, Laptop","3 Year Manufecturer Warranty,Cash on Delivery available,No Returns Applicable",
WD 1 TB External Solid State Drive (SSD),"₹20,709",7% off,,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 4% off (price inclusive of cashback/coupon)","500 GB,1 TB,2 TB",RetailNet,"Portable Hard Drive,Capacity: 1 TB,Connectivity: USB 3.2,1 Port","5 Years Limited Warranty,Cash on Delivery available,7 Days Service Center Replacement/Repair,GST invoice available",
SD TECH SOLUTION CNVM128RCMX02375 128 GB Laptop Interna...,"₹1,150",76% off,3.9,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",,SDTechSolution,"Type: SSD,Interface: PCIe NVMe,Form Factor: M.2,Capacity: 128 GB,Laptop","Cash on Delivery available,No Returns Applicable",
"GRITRONIX GR512003038 512 GB Desktop, Laptop Internal S...","₹2,399",52% off,4.1,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 20% off (price inclusive of cashback/coupon)","256 GB,512 GB",Gritronix,"Type: SSD,Interface: SATA,Form Factor: 2.5 Inch,Capacity: 512 GB,Desktop, Laptop","Cash on Delivery available,No Returns Applicable","A solid-state drive (SSD) is a storage device that uses flash memory for data storage, offering faster data access and improved system performance compared to traditional hard disk drives."
WD My Passport 2 TB Wired External Solid State Drive (S...,"₹24,475",20% off,4.4,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 4% off (price inclusive of cashback/coupon)","256 GB,512 GB,1 TB,2 TB",MPDSLERetail,"Portable Hard Drive,Capacity: 2 TB,Connectivity: USB 3.0, USB 3.1, USB 2.0","3 Years Limited Warranty,Cash on Delivery available,7 Days Service Center Replacement/Repair,GST invoice available",
Simmtronics PRO NVME 128 GB Laptop Internal Solid State...,"₹1,368",72% off,4,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 7% off (price inclusive of cashback/coupon)",,RKanhaInfotech,"Type: SSD,Interface: M.2,Form Factor: M.2,Capacity: 128 GB,Laptop","Warranty from Simmtronics Service Center,Cash on Delivery available,No Returns Applicable",
WD 2 TB External Solid State Drive (SSD),"₹35,309",7% off,4.4,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 4% off (price inclusive of cashback/coupon)","500 GB,1 TB,2 TB",RetailNet,"Portable Hard Drive,Capacity: 2 TB,Connectivity: USB 3.2,1 Port","5 Years Limited Warranty,Cash on Delivery available,7 Days Service Center Replacement/Repair,GST invoice available",
"KingSpec SATA III 120 GB Desktop, Laptop Internal Solid...","₹1,099",61% off,3.8,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",,DzabComputers,"Type: SSD,Interface: SATA III,Form Factor: 2.5 Inch,Capacity: 120 GB,Desktop, Laptop","Manufacturer's Service Center Warranty,Cash on Delivery available,No Returns Applicable","KingSpec has strong production abilities. The factory has numbers of automatic SMT production line. Secondly, KingSpec also passed ISO9001:2015 certificate. Excellent engineer team helps KingSpec to accomplish OEM and ODM projects which based on clients’various requirements.

Strict material and core components quality management is the key factor to help KingSpec building good reputation world-widely. Production process starts with IQC, problem evaluation, mass production OQC, laser defective checking, compatibility tests and harsh environment test. Each step will ensure high quality products go to the end users"
"Crucial CRUCIAL 240 GB Laptop, Desktop, Network Attache...","₹1,999",42% off,4.1,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",,ACMETECH,"Type: SSD,Interface: SATA,Form Factor: 2.5 Inch,Capacity: 240 GB,Laptop, Desktop, Network Attached Storage","LIMITED THREE YEAR WARRANTY  – CRUCIAL® SSDs. Micron Commercial Products Group (Micron CPG) warrants to the original end customer that its Crucial-branded solid state drive products are free from defects in material and workmanship affecting form, fit and function,Cash on Delivery available,No Returns Applicable","MODEL NO-CT2400BX500SSD1
240 GB, SSD write cache is enabled,Low power consumption, Laptop and Desktop
300% faster than a typical hard drive
Crucial 3-year limited warranty"
SAMSUNG MU-PE4T0S/WW / T7 Shield 2TB USB 3.2 Gen 2(10 G...,"₹29,499",70% off,4.5,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 70% off (price inclusive of cashback/coupon)","1 TB,4 TB",MPDSLERetail,"Portable Hard Drive,Capacity: 4 TB,Connectivity: USB 3.2","3 Years Warranty,Cash on Delivery available,7 Days Service Center Replacement/Repair",
"Consistent (CTSSD128S6) 128 GB Laptop, Desktop, All in ...",₹990,71% off,4.3,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*",,PragyaInt,"Type: SSD,Interface: SATA,Form Factor: 2.5 Inch,Capacity: 128 GB,Laptop, Desktop, All in One PC's","Cash on Delivery available,No Returns Applicable",Consistent internal SSD that improves performance of your laptop or desktop system. Power-efficient drive uses up to 2.2W in active power only.
Seagate One Touch with up to 1030 Mb/s for Windows & Ma...,"₹6,199",31% off,4.2,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Special Price,Get extra 4% off (price inclusive of cashback/coupon)","500 GB,1 TB,2 TB",MPDSLERetail,"Portable Hard Drive,Capacity: 500 GB,Connectivity: USB 3.0","3 Years Limited Warranty,Cash on Delivery available,7 Days Service Center Replacement/Repair,GST invoice available",
"Crucial CT500P3SSD8 500 GB Desktop, Laptop Internal Sol...","₹3,100",42% off,4.4,"Bank Offer,10% off on Canara Bank Credit Card Transactions, up to ₹1,500 on orders of ₹5,000 and above,Bank Offer,Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above,Bank Offer,8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above,Buy This Product and get ₹500 Off on Next AC Purchase*","500 GB,1000 GB,2000 GB",MEGADEALS17,"Type: SSD,Interface: PCIe NVMe,Form Factor: M.2,Capacity: 500 GB,Desktop, Laptop","Limited 5-year Warranty,Cash on Delivery available,No Returns Applicable","Upgrade your PC with 500GB Crucial P3 SSD. The NVMe M.2 SSD lets you feel the difference with super-fast OS boot times and application loads.
The 500GB M.2 SSD have a Read speed of 3500 MB/s and Write speed of 1900 MB/s, making this SSD for PC faster than a traditional hard drive for higher performance.
Crucial’s 500GB NVMe SSD engineered by Micron with the latest Gen4 NVMe technology, it comes in generous capacities and offers flexible backward compatibility for most Gen3 systems."
